scenario,episode_id,task_id,agent_id,t_arrival_slot,t_arrival_time,b_mb,rho_cyc_per_mb,c_cycles,mem_mb,modality,has_deadline,deadline_s,deadline_time,non_atomic,split_ratio,action_space_hint,deadline_slots,size_bucket,compute_bucket,mem_bucket,atomicity,split_bucket,urgency,latency_sensitive,compute_heavy,io_heavy,memory_heavy,routing_hint,task_type,task_subtype,type_reason,multi_flags,is_general,is_deadline_hard,is_latency_sensitive,is_compute_intensive,is_data_intensive,final_flag
light,0,1793,6,3061,3061.0,4.0310497,2192225800.0,8836972000.0,79.85615,image,0,,,0,0.0,discrete,,L,L,L,atomic,NA,none,False,True,True,True,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['compute_heavy', 'memory_heavy', 'io_heavy']",False,False,False,True,False,compute_intensive
light,0,1794,17,3064,3064.0,1.1332736,952585660.0,1079540200.0,139.9989,image,0,,,0,0.0,discrete,,S,M,L,atomic,NA,none,False,False,False,True,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,['memory_heavy'],False,False,False,True,False,compute_intensive
light,0,1795,2,3066,3066.0,2.5591915,1001472500.0,2562960100.0,88.863976,image,1,1.7366856,3067.7366,1,0.59194773,continuous,2.0,L,M,L,splittable,L,hard,True,False,True,True,CLOUD,deadline_hard,deadline_hard,hard deadline (tight slots),"['deadline_hard', 'memory_heavy', 'io_heavy', 'splittable']",False,True,False,False,False,deadline_hard
light,0,1796,7,3066,3066.0,3.1085472,1417596300.0,4406665000.0,74.480804,text,0,,,0,0.0,discrete,,L,L,L,atomic,NA,none,False,True,True,True,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['compute_heavy', 'memory_heavy', 'io_heavy']",False,False,False,True,False,compute_intensive
light,0,1797,9,3068,3068.0,5.522119,1266088800.0,6991493000.0,56.651215,sensor,0,,,0,0.0,discrete,,L,L,M,atomic,NA,none,False,True,True,False,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['compute_heavy', 'io_heavy']",False,False,False,True,False,compute_intensive
light,0,1798,6,3070,3070.0,2.2745261,1263614100.0,2874123300.0,102.54668,image,0,,,0,0.0,discrete,,M,L,L,atomic,NA,none,False,True,False,True,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['compute_heavy', 'memory_heavy']",False,False,False,True,False,compute_intensive
light,0,1799,8,3070,3070.0,1.0112184,551539600.0,557727040.0,57.291073,text,0,,,1,0.3467984,continuous,,S,S,M,splittable,S,none,False,False,False,False,LOCAL,general,general,no dominant constraint,['splittable'],True,False,False,False,False,general
light,0,1800,8,3071,3071.0,3.1398165,1229572500.0,3860631800.0,70.667305,sensor,0,,,0,0.0,discrete,,L,L,M,atomic,NA,none,False,True,True,False,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['compute_heavy', 'io_heavy']",False,False,False,True,False,compute_intensive
light,0,1801,3,3075,3075.0,1.5064044,922741950.0,1390022500.0,48.985027,video,0,,,0,0.0,discrete,,S,M,S,atomic,NA,none,False,False,False,False,LOCAL,general,general,no dominant constraint,[],True,False,False,False,False,general
light,0,1802,9,3075,3075.0,1.2786542,1384338200.0,1770089900.0,85.39888,sensor,0,,,1,0.6390718,continuous,,S,L,L,splittable,L,none,False,True,False,True,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['compute_heavy', 'memory_heavy', 'splittable']",False,False,False,True,False,compute_intensive
light,0,1803,13,3076,3076.0,0.7288105,777755650.0,566836500.0,62.8172,text,0,,,0,0.0,discrete,,S,S,M,atomic,NA,none,False,False,False,False,LOCAL,general,general,no dominant constraint,[],True,False,False,False,False,general
light,0,1804,15,3078,3078.0,1.4733808,513451740.0,756509950.0,47.942596,image,0,,,1,0.45286503,continuous,,S,S,S,splittable,M,none,False,False,False,False,LOCAL,general,general,no dominant constraint,['splittable'],True,False,False,False,False,general
light,0,1805,1,3082,3082.0,0.4816136,1558829800.0,750753600.0,78.45824,image,0,,,0,0.0,discrete,,S,L,L,atomic,NA,none,False,True,False,True,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['compute_heavy', 'memory_heavy']",False,False,False,True,False,compute_intensive
light,0,1806,10,3086,3086.0,1.2257677,547955700.0,671666400.0,69.496544,video,0,,,1,0.4740037,continuous,,S,S,M,splittable,M,none,False,False,False,False,LOCAL,general,general,no dominant constraint,['splittable'],True,False,False,False,False,general
light,0,1807,11,3087,3087.0,2.3175657,1118908200.0,2593143000.0,51.429146,sensor,0,,,0,0.0,discrete,,M,M,S,atomic,NA,none,False,False,False,False,LOCAL,general,general,no dominant constraint,[],True,False,False,False,False,general
light,0,1808,12,3087,3087.0,1.0438035,999697800.0,1043488000.0,36.86583,sensor,0,,,0,0.0,discrete,,S,M,S,atomic,NA,none,False,False,False,False,LOCAL,general,general,no dominant constraint,[],True,False,False,False,False,general
light,0,1809,4,3088,3088.0,1.2191061,724352700.0,883062700.0,66.15857,image,0,,,0,0.0,discrete,,S,S,M,atomic,NA,none,False,False,False,False,LOCAL,general,general,no dominant constraint,[],True,False,False,False,False,general
light,0,1810,8,3093,3093.0,2.4017797,772767400.0,1856017000.0,93.3233,text,0,,,0,0.0,discrete,,M,S,L,atomic,NA,none,False,False,False,True,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,['memory_heavy'],False,False,False,True,False,compute_intensive
light,0,1811,9,3098,3098.0,0.8771514,2011863000.0,1764708500.0,105.41188,text,0,,,0,0.0,discrete,,S,L,L,atomic,NA,none,False,True,False,True,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['compute_heavy', 'memory_heavy']",False,False,False,True,False,compute_intensive
light,0,1812,14,3098,3098.0,1.4625154,563749500.0,824492300.0,119.90453,sensor,0,,,0,0.0,discrete,,S,S,L,atomic,NA,none,False,False,False,True,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,['memory_heavy'],False,False,False,True,False,compute_intensive
light,0,1813,15,3100,3100.0,1.934407,1274614700.0,2465623600.0,76.95117,image,0,,,1,0.35879323,continuous,,M,L,L,splittable,S,none,False,True,False,True,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['compute_heavy', 'memory_heavy', 'splittable']",False,False,False,True,False,compute_intensive
light,0,1814,15,3100,3100.0,2.575399,481196260.0,1239272400.0,67.13165,image,0,,,0,0.0,discrete,,L,S,M,atomic,NA,none,False,False,True,False,LOCAL,data_intensive,large_input_bandwidth,large data volume / IO heavy,['io_heavy'],False,False,False,False,True,data_intensive
light,0,1815,14,3102,3102.0,1.5752734,710666500.0,1119494000.0,58.88094,text,0,,,0,0.0,discrete,,S,S,M,atomic,NA,none,False,False,False,False,LOCAL,general,general,no dominant constraint,[],True,False,False,False,False,general
light,0,1816,7,3104,3104.0,2.4459703,1439407200.0,3520747500.0,52.739384,text,1,1.6475482,3105.6475,0,0.0,discrete,2.0,L,L,S,atomic,NA,hard,True,True,True,False,CLOUD,deadline_hard,deadline_hard,hard deadline (tight slots),"['deadline_hard', 'compute_heavy', 'io_heavy']",False,True,False,False,False,deadline_hard
light,0,1817,7,3105,3105.0,1.690166,1106419100.0,1870031900.0,102.338745,video,1,1.5237406,3106.5237,1,0.67266876,continuous,2.0,M,M,L,splittable,L,hard,True,False,False,True,CLOUD,deadline_hard,deadline_hard,hard deadline (tight slots),"['deadline_hard', 'memory_heavy', 'splittable']",False,True,False,False,False,deadline_hard
light,0,1818,10,3105,3105.0,1.5578495,1584764400.0,2468824600.0,49.46282,text,0,,,0,0.0,discrete,,S,L,S,atomic,NA,none,False,True,False,False,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,['compute_heavy'],False,False,False,True,False,compute_intensive
light,0,1819,14,3106,3106.0,5.5438023,2104030300.0,11664329000.0,70.16668,image,0,,,1,0.4282046,continuous,,L,L,M,splittable,M,none,False,True,True,False,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['compute_heavy', 'io_heavy', 'splittable']",False,False,False,True,False,compute_intensive
light,0,1820,17,3106,3106.0,4.650998,770641800.0,3584253400.0,52.98091,text,0,,,0,0.0,discrete,,L,S,S,atomic,NA,none,False,False,True,False,LOCAL,data_intensive,large_input_bandwidth,large data volume / IO heavy,['io_heavy'],False,False,False,False,True,data_intensive
light,0,1821,16,3112,3112.0,1.6679593,595651200.0,993522000.0,55.431103,image,0,,,0,0.0,discrete,,M,S,M,atomic,NA,none,False,False,False,False,LOCAL,general,general,no dominant constraint,[],True,False,False,False,False,general
light,0,1822,4,3114,3114.0,2.6818995,613680300.0,1645828900.0,97.87102,image,0,,,0,0.0,discrete,,L,S,L,atomic,NA,none,False,False,True,True,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['memory_heavy', 'io_heavy']",False,False,False,True,False,compute_intensive
light,0,1823,4,3114,3114.0,1.1726749,1170730900.0,1372886700.0,73.99586,sensor,0,,,1,0.71679175,continuous,,S,L,M,splittable,L,none,False,True,False,False,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['compute_heavy', 'splittable']",False,False,False,True,False,compute_intensive
light,0,1824,3,3115,3115.0,2.336853,1342810600.0,3137951000.0,67.03371,text,0,,,0,0.0,discrete,,M,L,M,atomic,NA,none,False,True,False,False,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,['compute_heavy'],False,False,False,True,False,compute_intensive
light,0,1825,12,3115,3115.0,1.709915,1561105900.0,2669358300.0,53.030384,text,0,,,0,0.0,discrete,,M,L,S,atomic,NA,none,False,True,False,False,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,['compute_heavy'],False,False,False,True,False,compute_intensive
light,0,1826,17,3121,3121.0,1.4454223,688433150.0,995076600.0,65.39151,image,1,1.0096606,3122.0098,0,0.0,discrete,2.0,S,S,M,atomic,NA,hard,True,False,False,False,MEC,deadline_hard,deadline_hard,hard deadline (tight slots),['deadline_hard'],False,True,False,False,False,deadline_hard
light,0,1827,14,3122,3122.0,1.8991019,1014418900.0,1926484700.0,43.31389,image,0,,,0,0.0,discrete,,M,M,S,atomic,NA,none,False,False,False,False,LOCAL,general,general,no dominant constraint,[],True,False,False,False,False,general
light,0,1828,1,3123,3123.0,2.8512475,2261169400.0,6447153700.0,47.320084,text,0,,,0,0.0,discrete,,L,L,S,atomic,NA,none,False,True,True,False,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['compute_heavy', 'io_heavy']",False,False,False,True,False,compute_intensive
light,0,1829,16,3125,3125.0,2.0075748,753069000.0,1511842300.0,84.64462,image,1,0.9916609,3125.9917,0,0.0,discrete,1.0,M,S,L,atomic,NA,hard,True,False,False,True,CLOUD,deadline_hard,deadline_hard,hard deadline (tight slots),"['deadline_hard', 'memory_heavy']",False,True,False,False,False,deadline_hard
light,0,1830,11,3127,3127.0,3.4835737,1145976600.0,3992094000.0,67.32256,text,0,,,0,0.0,discrete,,L,M,M,atomic,NA,none,False,False,True,False,LOCAL,data_intensive,large_input_bandwidth,large data volume / IO heavy,['io_heavy'],False,False,False,False,True,data_intensive
light,0,1831,8,3131,3131.0,2.5907176,753571500.0,1952291000.0,94.1858,image,1,1.3630636,3132.363,0,0.0,discrete,2.0,L,S,L,atomic,NA,hard,True,False,True,True,CLOUD,deadline_hard,deadline_hard,hard deadline (tight slots),"['deadline_hard', 'memory_heavy', 'io_heavy']",False,True,False,False,False,deadline_hard
light,0,1832,4,3133,3133.0,5.5438023,855827260.0,4744537000.0,39.318,text,0,,,0,0.0,discrete,,L,M,S,atomic,NA,none,False,False,True,False,LOCAL,data_intensive,large_input_bandwidth,large data volume / IO heavy,['io_heavy'],False,False,False,False,True,data_intensive
light,0,1833,14,3133,3133.0,5.5438023,1529675300.0,8480217000.0,73.45183,image,0,,,0,0.0,discrete,,L,L,M,atomic,NA,none,False,True,True,False,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['compute_heavy', 'io_heavy']",False,False,False,True,False,compute_intensive
light,0,1834,10,3134,3134.0,2.702203,717121900.0,1937808900.0,70.59669,video,1,1.2487772,3135.2488,1,0.2759885,continuous,2.0,L,S,M,splittable,S,hard,True,False,True,False,MEC,deadline_hard,deadline_hard,hard deadline (tight slots),"['deadline_hard', 'io_heavy', 'splittable']",False,True,False,False,False,deadline_hard
light,0,1835,12,3138,3138.0,1.6016668,1441535400.0,2308859400.0,96.59523,image,0,,,0,0.0,discrete,,S,L,L,atomic,NA,none,False,True,False,True,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['compute_heavy', 'memory_heavy']",False,False,False,True,False,compute_intensive
light,0,1836,8,3139,3139.0,1.5393394,1031683100.0,1588110500.0,57.306,text,0,,,0,0.0,discrete,,S,M,M,atomic,NA,none,False,False,False,False,LOCAL,general,general,no dominant constraint,[],True,False,False,False,False,general
light,0,1837,6,3140,3140.0,1.4859613,876980600.0,1303159300.0,56.111237,sensor,0,,,0,0.0,discrete,,S,M,M,atomic,NA,none,False,False,False,False,LOCAL,general,general,no dominant constraint,[],True,False,False,False,False,general
light,0,1838,15,3141,3141.0,1.0683125,1103209700.0,1178572800.0,108.043884,sensor,0,,,1,0.51639605,continuous,,S,M,L,splittable,M,none,False,False,False,True,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['memory_heavy', 'splittable']",False,False,False,True,False,compute_intensive
light,0,1839,2,3143,3143.0,0.695019,1749472500.0,1215916500.0,72.555046,text,0,,,0,0.0,discrete,,S,L,M,atomic,NA,none,False,True,False,False,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,['compute_heavy'],False,False,False,True,False,compute_intensive
light,0,1840,14,3143,3143.0,1.3976012,782720500.0,1093931100.0,83.05802,sensor,1,1.1637102,3144.1638,0,0.0,discrete,2.0,S,S,L,atomic,NA,hard,True,False,False,True,CLOUD,deadline_hard,deadline_hard,hard deadline (tight slots),"['deadline_hard', 'memory_heavy']",False,True,False,False,False,deadline_hard
light,0,1841,3,3146,3146.0,3.3536828,915024400.0,3068701700.0,57.44062,image,0,,,1,0.5864591,continuous,,L,M,M,splittable,L,none,False,False,True,False,LOCAL,data_intensive,large_input_bandwidth,large data volume / IO heavy,"['io_heavy', 'splittable']",False,False,False,False,True,data_intensive
light,0,1842,4,3146,3146.0,5.5438023,1459494000.0,8091146000.0,50.67329,text,0,,,0,0.0,discrete,,L,L,S,atomic,NA,none,False,True,True,False,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['compute_heavy', 'io_heavy']",False,False,False,True,False,compute_intensive
light,0,1843,9,3149,3149.0,0.9572535,1075120900.0,1029163260.0,100.42068,text,0,,,1,0.44211113,continuous,,S,M,L,splittable,M,none,False,False,False,True,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['memory_heavy', 'splittable']",False,False,False,True,False,compute_intensive
light,0,1844,3,3151,3151.0,0.9950875,882667970.0,878331900.0,91.9035,video,0,,,1,0.3849505,continuous,,S,M,L,splittable,S,none,False,False,False,True,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['memory_heavy', 'splittable']",False,False,False,True,False,compute_intensive
light,0,1845,7,3155,3155.0,2.0797286,1594558200.0,3316248300.0,47.384266,video,0,,,0,0.0,discrete,,M,L,S,atomic,NA,none,False,True,False,False,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,['compute_heavy'],False,False,False,True,False,compute_intensive
light,0,1846,10,3156,3156.0,0.9653636,1054961660.0,1018421570.0,67.08301,text,1,1.1414155,3157.1414,0,0.0,discrete,2.0,S,M,M,atomic,NA,hard,True,False,False,False,MEC,deadline_hard,deadline_hard,hard deadline (tight slots),['deadline_hard'],False,True,False,False,False,deadline_hard
light,0,1847,13,3157,3157.0,2.243389,1500579300.0,3366383000.0,56.40404,image,0,,,1,0.35519,continuous,,M,L,M,splittable,S,none,False,True,False,False,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['compute_heavy', 'splittable']",False,False,False,True,False,compute_intensive
light,0,1848,16,3158,3158.0,4.273243,710072450.0,3034312200.0,35.50967,text,0,,,0,0.0,discrete,,L,S,S,atomic,NA,none,False,False,True,False,LOCAL,data_intensive,large_input_bandwidth,large data volume / IO heavy,['io_heavy'],False,False,False,False,True,data_intensive
light,0,1849,9,3161,3161.0,1.0250996,1643765900.0,1685023900.0,51.89977,image,0,,,0,0.0,discrete,,S,L,S,atomic,NA,none,False,True,False,False,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,['compute_heavy'],False,False,False,True,False,compute_intensive
light,0,1850,10,3164,3164.0,4.0025773,1039059140.0,4158914600.0,50.59696,sensor,0,,,1,0.38922167,continuous,,L,M,S,splittable,S,none,False,False,True,False,LOCAL,data_intensive,large_input_bandwidth,large data volume / IO heavy,"['io_heavy', 'splittable']",False,False,False,False,True,data_intensive
light,0,1851,11,3165,3165.0,1.1298661,715919500.0,808893200.0,58.008568,sensor,0,,,1,0.46529192,continuous,,S,S,M,splittable,M,none,False,False,False,False,LOCAL,general,general,no dominant constraint,['splittable'],True,False,False,False,False,general
light,0,1852,4,3166,3166.0,2.953193,1109212500.0,3275718700.0,70.20393,image,0,,,0,0.0,discrete,,L,M,M,atomic,NA,none,False,False,True,False,LOCAL,data_intensive,large_input_bandwidth,large data volume / IO heavy,['io_heavy'],False,False,False,False,True,data_intensive
light,0,1853,4,3166,3166.0,1.8683704,1515477600.0,2831473400.0,90.59597,video,1,1.9167713,3167.9167,0,0.0,discrete,2.0,M,L,L,atomic,NA,hard,True,True,False,True,CLOUD,deadline_hard,deadline_hard,hard deadline (tight slots),"['deadline_hard', 'compute_heavy', 'memory_heavy']",False,True,False,False,False,deadline_hard
light,0,1854,6,3166,3166.0,1.8807617,520691970.0,979297540.0,106.11221,video,0,,,0,0.0,discrete,,M,S,L,atomic,NA,none,False,False,False,True,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,['memory_heavy'],False,False,False,True,False,compute_intensive
light,0,1855,6,3166,3166.0,1.7470657,755932000.0,1320662900.0,48.41321,sensor,0,,,0,0.0,discrete,,M,S,S,atomic,NA,none,False,False,False,False,LOCAL,general,general,no dominant constraint,[],True,False,False,False,False,general
light,0,1856,5,3167,3167.0,2.523019,729221500.0,1839839900.0,62.647545,sensor,1,1.3864954,3168.3865,0,0.0,discrete,2.0,L,S,M,atomic,NA,hard,True,False,True,False,MEC,deadline_hard,deadline_hard,hard deadline (tight slots),"['deadline_hard', 'io_heavy']",False,True,False,False,False,deadline_hard
light,0,1857,7,3167,3167.0,1.500631,843204500.0,1265338800.0,55.256577,sensor,0,,,0,0.0,discrete,,S,S,S,atomic,NA,none,False,False,False,False,LOCAL,general,general,no dominant constraint,[],True,False,False,False,False,general
light,0,1858,8,3167,3167.0,1.5168542,1291655000.0,1959252400.0,39.330406,text,0,,,0,0.0,discrete,,S,L,S,atomic,NA,none,False,True,False,False,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,['compute_heavy'],False,False,False,True,False,compute_intensive
light,0,1859,10,3171,3171.0,2.310794,1154778100.0,2668454400.0,82.200775,image,0,,,0,0.0,discrete,,M,M,L,atomic,NA,none,False,False,False,True,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,['memory_heavy'],False,False,False,True,False,compute_intensive
light,0,1860,15,3171,3171.0,1.7914332,1040176640.0,1863407000.0,89.80861,text,0,,,1,0.556672,continuous,,M,M,L,splittable,M,none,False,False,False,True,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['memory_heavy', 'splittable']",False,False,False,True,False,compute_intensive
light,0,1861,15,3173,3173.0,1.1681232,1215995900.0,1420433000.0,51.974197,sensor,0,,,0,0.0,discrete,,S,L,S,atomic,NA,none,False,True,False,False,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,['compute_heavy'],False,False,False,True,False,compute_intensive
light,0,1862,4,3175,3175.0,1.7274721,1433057900.0,2475567600.0,54.63307,video,0,,,0,0.0,discrete,,M,L,S,atomic,NA,none,False,True,False,False,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,['compute_heavy'],False,False,False,True,False,compute_intensive
light,0,1863,11,3183,3183.0,1.7817457,846970600.0,1509086200.0,62.618835,video,1,1.4556592,3184.4556,0,0.0,discrete,2.0,M,M,M,atomic,NA,hard,True,False,False,False,MEC,deadline_hard,deadline_hard,hard deadline (tight slots),['deadline_hard'],False,True,False,False,False,deadline_hard
light,0,1864,2,3188,3188.0,1.9595875,576831700.0,1130352100.0,62.137817,video,0,,,0,0.0,discrete,,M,S,M,atomic,NA,none,False,False,False,False,LOCAL,general,general,no dominant constraint,[],True,False,False,False,False,general
light,0,1865,3,3189,3189.0,1.1456774,631356000.0,723330370.0,80.26324,sensor,1,1.3562021,3190.3562,0,0.0,discrete,2.0,S,S,L,atomic,NA,hard,True,False,False,True,CLOUD,deadline_hard,deadline_hard,hard deadline (tight slots),"['deadline_hard', 'memory_heavy']",False,True,False,False,False,deadline_hard
light,0,1866,8,3190,3190.0,2.6257865,1343823700.0,3528594400.0,53.139805,sensor,0,,,1,0.5146245,continuous,,L,L,S,splittable,M,none,False,True,True,False,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['compute_heavy', 'io_heavy', 'splittable']",False,False,False,True,False,compute_intensive
light,0,1867,5,3191,3191.0,2.3597586,911984960.0,2152064300.0,49.703808,sensor,0,,,0,0.0,discrete,,M,M,S,atomic,NA,none,False,False,False,False,LOCAL,general,general,no dominant constraint,[],True,False,False,False,False,general
light,0,1868,14,3194,3194.0,2.6462522,907206100.0,2400696000.0,41.88608,sensor,0,,,1,0.31956503,continuous,,L,M,S,splittable,S,none,False,False,True,False,LOCAL,data_intensive,large_input_bandwidth,large data volume / IO heavy,"['io_heavy', 'splittable']",False,False,False,False,True,data_intensive
light,0,1869,12,3195,3195.0,1.6559372,980240450.0,1623216600.0,45.449795,video,0,,,0,0.0,discrete,,M,M,S,atomic,NA,none,False,False,False,False,LOCAL,general,general,no dominant constraint,[],True,False,False,False,False,general
light,0,1870,9,3197,3197.0,2.278375,1305517300.0,2974457900.0,75.371155,image,0,,,0,0.0,discrete,,M,L,L,atomic,NA,none,False,True,False,True,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['compute_heavy', 'memory_heavy']",False,False,False,True,False,compute_intensive
light,0,1871,1,3198,3198.0,2.3997233,1833893000.0,4400835600.0,98.87167,image,0,,,0,0.0,discrete,,M,L,L,atomic,NA,none,False,True,False,True,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['compute_heavy', 'memory_heavy']",False,False,False,True,False,compute_intensive
light,0,1872,16,3198,3198.0,1.8169678,816850000.0,1484190200.0,62.225826,sensor,0,,,0,0.0,discrete,,M,S,M,atomic,NA,none,False,False,False,False,LOCAL,general,general,no dominant constraint,[],True,False,False,False,False,general
light,0,1873,0,3203,3203.0,0.7181585,1173343500.0,842646600.0,74.37401,text,0,,,0,0.0,discrete,,S,L,L,atomic,NA,none,False,True,False,True,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['compute_heavy', 'memory_heavy']",False,False,False,True,False,compute_intensive
light,0,1874,3,3203,3203.0,0.7164132,1113200100.0,797511300.0,57.07671,image,1,1.3875955,3204.3877,0,0.0,discrete,2.0,S,M,M,atomic,NA,hard,True,False,False,False,MEC,deadline_hard,deadline_hard,hard deadline (tight slots),['deadline_hard'],False,True,False,False,False,deadline_hard
light,0,1875,14,3204,3204.0,1.3026403,916056600.0,1193292300.0,78.435455,text,0,,,0,0.0,discrete,,S,M,L,atomic,NA,none,False,False,False,True,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,['memory_heavy'],False,False,False,True,False,compute_intensive
light,0,1876,11,3206,3206.0,1.5239284,1422900600.0,2168398600.0,37.6071,sensor,0,,,0,0.0,discrete,,S,L,S,atomic,NA,none,False,True,False,False,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,['compute_heavy'],False,False,False,True,False,compute_intensive
light,0,1877,4,3219,3219.0,1.292216,784536200.0,1013790140.0,36.719456,video,0,,,0,0.0,discrete,,S,S,S,atomic,NA,none,False,False,False,False,LOCAL,general,general,no dominant constraint,[],True,False,False,False,False,general
light,0,1878,9,3219,3219.0,1.2156392,822343550.0,999673100.0,39.219894,sensor,1,1.7463114,3220.7463,0,0.0,discrete,2.0,S,S,S,atomic,NA,hard,True,False,False,False,MEC,deadline_hard,deadline_hard,hard deadline (tight slots),['deadline_hard'],False,True,False,False,False,deadline_hard
light,0,1879,0,3220,3220.0,2.0442832,582186400.0,1190153700.0,57.20652,video,0,,,1,0.7249777,continuous,,M,S,M,splittable,L,none,False,False,False,False,LOCAL,general,general,no dominant constraint,['splittable'],True,False,False,False,False,general
light,0,1880,7,3220,3220.0,5.5438023,1133061100.0,6281466400.0,75.24817,image,0,,,0,0.0,discrete,,L,M,L,atomic,NA,none,False,False,True,True,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['memory_heavy', 'io_heavy']",False,False,False,True,False,compute_intensive
light,0,1881,9,3223,3223.0,1.4859278,825610100.0,1226797000.0,69.087616,sensor,0,,,0,0.0,discrete,,S,S,M,atomic,NA,none,False,False,False,False,LOCAL,general,general,no dominant constraint,[],True,False,False,False,False,general
light,0,1882,8,3224,3224.0,3.32934,657806400.0,2190061300.0,36.556618,sensor,0,,,0,0.0,discrete,,L,S,S,atomic,NA,none,False,False,True,False,LOCAL,data_intensive,large_input_bandwidth,large data volume / IO heavy,['io_heavy'],False,False,False,False,True,data_intensive
light,0,1883,9,3224,3224.0,1.4624171,1119075000.0,1636554200.0,72.644646,text,0,,,1,0.6595412,continuous,,S,M,M,splittable,L,none,False,False,False,False,LOCAL,general,general,no dominant constraint,['splittable'],True,False,False,False,False,general
light,0,1884,16,3226,3226.0,0.67370915,1519255000.0,1023536000.0,48.103703,image,0,,,0,0.0,discrete,,S,L,S,atomic,NA,none,False,True,False,False,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,['compute_heavy'],False,False,False,True,False,compute_intensive
light,0,1885,15,3228,3228.0,2.4390655,666950400.0,1626735700.0,105.11282,sensor,0,,,0,0.0,discrete,,L,S,L,atomic,NA,none,False,False,True,True,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['memory_heavy', 'io_heavy']",False,False,False,True,False,compute_intensive
light,0,1886,13,3229,3229.0,1.5163019,2140347600.0,3245413000.0,53.846794,image,0,,,0,0.0,discrete,,S,L,S,atomic,NA,none,False,True,False,False,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,['compute_heavy'],False,False,False,True,False,compute_intensive
light,0,1887,6,3230,3230.0,2.3750856,1220381000.0,2898509300.0,30.104744,image,0,,,0,0.0,discrete,,M,L,S,atomic,NA,none,False,True,False,False,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,['compute_heavy'],False,False,False,True,False,compute_intensive
light,0,1888,1,3232,3232.0,3.2374408,2148564700.0,6955851000.0,78.611015,sensor,0,,,0,0.0,discrete,,L,L,L,atomic,NA,none,False,True,True,True,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['compute_heavy', 'memory_heavy', 'io_heavy']",False,False,False,True,False,compute_intensive
light,0,1889,16,3232,3232.0,1.096231,842346300.0,923406140.0,55.15277,text,0,,,0,0.0,discrete,,S,S,S,atomic,NA,none,False,False,False,False,LOCAL,general,general,no dominant constraint,[],True,False,False,False,False,general
